"category","taxon","island","sample_code","water_depth._m","dist_coast_km","long","lat","substrate_type","sequencin_run","ESVs","Kindgom","Phylum","Class","Order","Family","Genus","Species","X.Subject.accession","X.Identity.percentage","reads","pa","N","site_code"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15338","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_1356","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio alginolyticus             ","KX425011",98.656,1507,1,13.5562578611346,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15338","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_15","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter","marine sediment metagenome            ","UOTE01000255",100,872,1,7.84409877565317,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15338","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_1668","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Photobacterium","Photobacterium jeanii             ","PYMD01000025",100,2370,1,21.3193969017179,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15338","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_19","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","uncultured","uncultured bacterium             ","JN838374",100,1035,1,9.31036953302871,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15338","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_2151","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio sp. VBR1            ","DQ530531",98.649,975,1,8.77063796589661,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15338","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_2761","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Photobacterium","Photobacterium damselae subsp. damselae CIP 102761         ","ADBS01000001",100,608,1,5.46927988027194,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15338","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_2880","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Photobacterium","Photobacterium sp. C23            ","KJ718929",99.732,1336,1,12.0180228948081,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15338","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_351","Bacteria","Fusobacteriota","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Propionigenium","uncultured bacterium             ","KU354011",100,17661,1,158.869986785333,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15338","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_43","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759     ","ATWU01000093",100,50585,1,455.038688722954,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15338","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_469","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio shiloi A203            ","ASHJ01000914",100,928,1,8.3478482383098,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15338","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_5","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia","uncultured Burkholderia sp.            ","EF016399",100,2372,1,21.3373879539556,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15338","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_5113","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Photobacterium","Photobacterium sp. C23            ","KJ718929",99.464,1220,1,10.9745418650193,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15338","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_559","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio sp. V2            ","DQ521056",100,1329,1,11.955054211976,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15338","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_5674","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Photobacterium","Photobacterium sp. C23            ","KJ718929",99.196,1131,1,10.1739400404401,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15338","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_82","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio sp. VBR1            ","DQ530531",100,23107,1,207.85962202869,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15338","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_84","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio parahaemolyticus             ","MBPC01000036",100,5540,1,49.8352146985305,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15338","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_95","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio maritimus             ","BBMR01000030",100,4948,1,44.5098632361604,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_103","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Photobacterium","Photobacterium rosenbergii             ","PYMB01000067",100,1636,1,21.6465463742491,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_109","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Marinomonadaceae","Marinomonas","uncultured organism             ","JX194635",99.191,32314,1,427.558985047364,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_1474","Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","uncultured","uncultured bacterium             ","GU119098",99.732,2507,1,33.1710829830334,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_15","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter","marine sediment metagenome            ","UOTE01000255",100,3711,1,49.1016709014906,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_17","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella","Escherichia coli             ","MVLY01000173",100,1075,1,14.2237392129082,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_19","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","uncultured","uncultured bacterium             ","JN838374",100,1883,1,24.9146985468895,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_1969","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Psychrosphaera","uncultured bacterium             ","EU627900",100,611,1,8.0843764270576,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_2098","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","uncultured bacterium             ","JX022659",100,732,1,9.68537405009192,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_2318","Bacteria","Proteobacteria","Alphaproteobacteria","Thalassobaculales","Nisaeaceae","Nisaea","metagenome              ","OBRS01076075",99.194,2876,1,38.0534641640223,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_253","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Pseudoalteromonadaceae","Psychrosphaera","uncultured bacterium             ","EU877667",98.925,1328,1,17.5712796974345,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_2552","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Terasakiellaceae","uncultured","metagenome              ","OBEP010230251",98.652,2300,1,30.4321862229664,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_2647","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Zeaxanthinibacter","uncultured bacterium             ","HM178711",99.189,1696,1,22.4404294931091,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_3011","Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","Kiloniellaceae","Pelagibius","uncultured bacterium             ","GU118711",98.66,1643,1,21.7391660714495,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_389","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Lentilitoribacter","metagenome              ","OBEP010926782",100,1347,1,17.8226760184068,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_399","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","metagenome              ","OBEP010983483",99.464,2222,1,29.4001381684484,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_417","Bacteria","Proteobacteria","Gammaproteobacteria","BD7-8","unknownfamily","unknowngenus","uncultured bacterium             ","JN838402",99.198,1346,1,17.8094446330925,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_43","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759     ","ATWU01000093",100,3777,1,49.9749423322366,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_4743","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Psychromonadaceae","Agarivorans","bacterium 3AT-1-10-2             ","HM346574",99.196,684,1,9.05026755500392,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_524","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio aestivus             ","MH613271",100,3729,1,49.3398358371486,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_5326","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","uncultured","uncultured Alphaproteobacteria bacterium            ","EF092174",98.656,601,1,7.95206257391427,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_6122","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","Magnetospira","uncultured bacterium             ","JQ964285",95.148,983,1,13.0064517639896,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_6411","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Zeaxanthinibacter","uncultured bacterium             ","HQ601727",97.568,699,1,9.24873833471892,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_669","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Silicimonas","uncultured bacterium             ","JQ179329",100,836,1,11.0614381227826,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_67","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Ruegeria","Ruegeria sp. JZ11IS22            ","KC429828",100,750,1,9.92353898574992,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_72","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Stappiaceae","Labrenzia","Cladosiphon okamuranus             ","BDDF01000018",100,1467,1,19.4104422561268,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_778","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudophaeobacter","uncultured bacterium             ","GQ455340",100,650,1,8.60040045431659,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_801","Bacteria","Proteobacteria","Gammaproteobacteria","Granulosicoccales","uncultured","unknowngenus","uncultured bacterium             ","JN838492",97.861,3233,1,42.7770687212393,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_82","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio sp. VBR1            ","DQ530531",100,5334,1,70.5762092666534,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_84","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio parahaemolyticus             ","MBPC01000036",100,2128,1,28.1563879489011,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15339","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_95","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio","Vibrio maritimus             ","BBMR01000030",100,1305,1,17.2669578352049,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15340","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_1015","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Crocinitomicaceae","Fluviicola","uncultured bacterium             ","KX173207",98.649,3560,1,38.0799121553185,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15340","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_1024","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","uncultured gamma proteobacterium            ","JQ516478",99.732,1718,1,18.3767665963026,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15340","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_1055","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","uncultured bacterium             ","KX172529",99.731,776,1,8.30056512149639,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15340","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_109","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Marinomonadaceae","Marinomonas","uncultured organism             ","JX194635",99.191,12162,1,130.092104391287,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15340","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_1167","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","uncultured","metagenome              ","OBAT01020507",99.462,819,1,8.76051911663085,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15340","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_1199","Bacteria","Proteobacteria","Gammaproteobacteria","BD7-8","unknownfamily","unknowngenus","uncultured bacterium             ","KU243195",99.733,1271,1,13.5953843678117,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15340","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_148","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Woeseiaceae","Woeseia","uncultured gamma proteobacterium            ","KC009913",100,1789,1,19.1362255185013,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15340","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_1537","Bacteria","Proteobacteria","Gammaproteobacteria","uncultured","unknownfamily","unknowngenus","uncultured gamma proteobacterium            ","GQ274279",99.464,640,1,6.84582690432692,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15340","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_1561","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Zeaxanthinibacter","uncultured bacterium             ","JF261873",98.919,2010,1,21.5001751214017,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15340","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_1658","Bacteria","Proteobacteria","Gammaproteobacteria","BD7-8","unknownfamily","unknowngenus","uncultured bacterium             ","JN838557",100,1348,1,14.4190229172386,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15340","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_172","Bacteria","Proteobacteria","Gammaproteobacteria","BD7-8","unknownfamily","unknowngenus","uncultured bacterium             ","KU243195",100,6291,1,67.292339148626,"Langkai_19.1"
"foram","Amphistegina radiata","Langkai","NBC.LAB.15340","19.1",42,"119.089104","-5.027039","rubble + sand",2,"ESV_1742","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Aestuariibacter","uncultured bacterium             ","JQ726932",100,547,1,5.85104268229191,"Langkai_19.1"
